Buy,Sell
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
1.0,20.0
1.0,20.0
36.2,0.0
1.0,0.0
0.4,0.0
5.0,5.0
5.0,15.0
5.0,15.0
0.0,199.9
0.0,198.8
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.5,0.5
0.0,0.0
0.0,0.0
15.3,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,240.0
0.0,240.0
0.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
21.0,20.0
1.0,20.0
0.0,48.3
0.0,146.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,2.0
0.0,1.0
210.4,95.0
10.0,10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
157.0,525.3
33.0,300.0
0.0,1.0
0.0,38.0
0.9,136.0
0.0,100.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
70.1,0.0
26.0,0.0
40.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
175.7,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,55.3
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
1.0,5.0
1.0,5.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,70.0
0.0,70.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
41.2,0.0
84.2,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,47.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
200.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
250.0,0.0
0.0,101.0
0.0,21.0
0.0,60.1
0.0,116.2
0.0,51.0
0.0,61.9
0.0,1.0
0.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,1.0
,1.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,30.0
,30.0
,130.0
,157.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0
,1.0
,0.0
,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
23.0,
0.0,
0.0,
170.3,
0.0,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.9
0.0,4.9
1.0,0.0
0.0,0.0
70.0,0.0
50.0,0.0
70.0,0.0
50.0,0.0
70.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,61.8
0.0,61.8
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
75.0,0.0
150.0,0.0
30.0,0.0
25.0,10.0
20.0,0.0
50.0,0.0
139.0,0.0
140.0,0.0
139.4,0.0
30.5,100.1
25.0,100.1
0.0,100.0
0.0,0.0
0.0,0.0
0.0,36.0
0.0,0.0
165.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
20.0,61.0
42.0,61.0
20.0,0.0
0.0,0.0
10.0,0.0
50.0,0.0
50.0,1.0
50.0,1.0
40.0,5.0
51.5,5.0
50.0,0.0
50.0,0.0
123.0,0.0
82.0,0.0
50.0,0.0
50.0,0.0
50.0,0.0
46.7,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
25.0,0.0
0.0,10.0
0.0,0.0
0.0,0.0
0.0,0.0
100.0,0.0
150.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.5,0.0
0.5,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
10.0,0.0
0.2,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
20.0,0.0
10.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,10.0
0.0,11.0
0.0,11.0
0.0,1.0
10.0,11.0
0.0,5.0
0.0,5.0
0.6,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
1.0,83.7
1.0,83.7
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
50.0,
50.0,
50.0,
50.0,
0.0,
63.7,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.6,
100.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
100.0,
0.0,
0.0,
50.4,
0.2,
0.0,
100.0,
0.0,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
90.0,0.0
90.0,0.0
90.0,0.0
90.0,0.0
90.0,0.0
90.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
196.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,25.0
0.0,25.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
174.0,0.0
150.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,10.0
0.0,30.0
1.0,0.3
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
150.0,0.0
111.0,0.0
57.0,0.0
50.0,0.0
107.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
100.0,0.0
100.0,0.0
100.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,51.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
99.0,43.3
0.0,0.0
0.0,35.0
0.0,80.5
2.8,71.0
0.0,25.0
0.0,68.2
0.0,69.9
0.0,20.0
278.2,50.3
100.9,56.0
89.0,10.0
0.0,0.0
150.0,0.0
150.0,0.0
150.0,0.0
150.0,0.0
150.0,0.0
150.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,10.0
1.0,10.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,76.0
0.0,76.0
0.0,89.0
0.0,89.0
0.0,5.0
0.0,5.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,5.0
,5.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,145.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
49.7,20.6
180.3,68.0
340.5,31.6
315.6,25.0
185.0,0.0
86.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
150.9,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
160.3,
180.3,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,30.0
0.0,30.0
0.0,250.0
0.0,0.0
0.0,12.0
0.0,12.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,119.0
0.0,154.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,230.0
1.0,258.0
1.0,280.0
0.0,95.2
0.0,200.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,46.2
0.0,46.2
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
0.0,21.4
0.0,0.0
6.0,5.0
6.0,5.0
1.0,0.0
1.0,0.0
0.0,150.0
0.0,0.0
0.0,0.0
100.0,140.2
1.0,0.0
211.0,135.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,2.0
1.0,2.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
97.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
100.8,0.0
100.8,0.0
65.0,0.0
65.0,0.0
9.8,0.0
9.8,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
25.0,33.0
25.0,33.0
0.0,1.0
34.2,1.0
0.0,1.0
0.0,1.0
10.0,1.0
10.0,1.0
0.0,0.0
15.0,0.0
15.0,0.0
15.0,0.0
15.0,0.0
40.0,0.0
40.0,127.0
15.0,15.0
0.0,0.0
15.0,0.0
15.0,0.0
15.0,160.0
15.0,0.0
30.3,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
15.0,1.0
15.0,1.0
15.0,0.0
15.0,0.0
16.0,29.3
16.0,0.0
15.0,0.0
15.0,0.0
15.0,0.0
15.0,0.0
26.0,0.0
29.0,5.0
38.0,2.0
38.0,12.0
36.0,52.1
40.0,47.1
16.0,0.0
36.0,0.0
20.0,0.0
20.0,0.0
30.0,0.0
20.0,0.0
20.0,51.0
20.0,51.0
30.0,0.0
30.0,45.6
30.0,1.0
30.0,1.0
45.0,0.0
15.0,0.0
15.0,0.0
15.0,0.0
15.0,1.0
15.0,1.0
30.0,7.4
34.8,0.0
30.0,8.5
116.5,0.0
118.5,18.0
42.0,1.0
12.0,0.0
0.0,0.0
20.0,0.0
20.0,0.0
30.0,0.0
15.0,0.0
0.0,0.0
30.0,0.0
30.0,0.0
35.0,0.0
25.0,0.0
46.0,0.0
30.0,0.0
130.0,0.0
20.0,0.0
30.0,0.0
30.0,0.0
30.0,0.0
20.0,0.0
0.0,0.0
0.0,0.0
20.0,21.0
120.0,1.0
20.0,1.0
0.0,1.0
20.0,1.0
0.0,
18.3,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
15.0,
15.0,
15.0,
15.0,
11.6,
15.0,
15.0,
15.0,
15.0,
15.0,
15.0,
15.0,
15.0,
15.0,
15.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
50.0,
0.0,
0.0,
0.0,
60.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,15.0
0.0,15.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
49.5,0.0
49.5,0.0
51.4,0.0
51.4,0.0
5.0,0.0
5.0,0.0
0.0,0.0
0.0,0.0
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,12.0
0.0,12.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
30.0,0.0
30.0,0.0
0.0,11.0
0.0,1.0
0.0,1.0
0.0,1.0
198.5,0.0
200.0,0.0
0.0,
0.0,
0.0,
0.0,
1.0,
1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
72.3,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
45.9,0.0
41.3,0.0
0.0,0.0
62.8,0.0
10.9,0.0
40.1,8.8
0.0,0.0
24.9,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.7,0.0
0.7,0.0
0.0,0.0
0.8,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,250.0
0.0,0.0
0.0,0.0
0.0,52.9
0.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,5.1
1.0,5.1
1.0,0.0
1.0,0.0
0.0,10.0
0.0,10.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,5.0
83.2,5.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,20.0
,13.3
,74.6
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
0.0,
0.0,
1.0,
1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,1.2
,0.0
,10.0
,0.0
,0.0
,0.0
,0.0
,24.0
,24.0
,4.0
,24.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
0.0,
0.0,
0.0,
0.0,
1.0,
0.0,
0.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
0.0,
0.0,
22.8,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
2.0,1.0
2.0,1.0
0.0,1.0
5.0,1.0
6.0,5.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,51.1
221.2,0.0
2.0,3.0
2.0,3.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,212.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,0.0
2.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,239.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.0,0.0
2.0,0.0
0.0,0.0
0.0,0.0
1.0,2.0
1.0,2.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,6.0
5.0,6.0
5.0,0.0
5.0,0.0
0.0,0.0
0.0,0.0
95.2,0.0
0.0,0.0
1.0,0.0
21.7,0.0
1.0,0.0
81.5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
5.0,0.0
5.0,0.0
10.0,5.0
0.0,0.0
200.0,0.0
141.4,0.0
39.6,0.0
0.0,0.0
0.0,0.0
0.0,145.0
0.0,0.0
1.0,0.0
1.0,77.7
0.0,0.0
0.0,0.0
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
66.8,
21.3,
41.2,
6.6,
10.6,
95.6,
78.0,
13.1,
112.1,
96.3,
94.8,
116.5,
36.5,
8.4,
50.8,
28.7,
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
121.6,0.0
37.0,0.0
48.0,10.0
56.0,10.0
40.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
40.6,0.0
56.6,0.0
29.0,0.0
14.3,0.0
14.0,0.0
3.0,0.0
61.6,0.0
200.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
1.0,144.7
1.0,144.7
0.0,197.5
0.0,101.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,43.7
0.0,43.7
0.0,18.8
0.0,18.8
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
113.5,0.0
273.0,92.4
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
250.0,0.0
200.0,0.0
72.9,140.8
397.0,0.0
540.0,70.4
150.0,0.0
150.0,0.0
150.0,0.0
150.0,51.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
26.2,10.0
0.0,10.0
1.0,0.0
0.6,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,29.1
0.0,29.1
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,399.9
101.0,0.0
5.0,0.0
0.0,0.0
0.0,196.8
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,97.5
0.0,97.5
0.0,97.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
19.0,0.0
0.0,0.0
0.0,0.0
38.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
29.3,30.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,75.0
0.0,75.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.1,0.0
0.1,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
10.0,1.0
10.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,0.0
1.0,0.0
199.3,0.0
140.8,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
2.0,227.0
2.0,149.9
1.0,0.5
1.0,0.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,50.9
0.0,50.9
100.0,51.0
100.0,51.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.1
13.6,4.1
0.0,10.0
0.0,10.0
10.0,10.0
7.2,10.0
0.0,51.0
10.0,52.0
10.0,0.0
10.0,0.0
10.0,0.0
10.2,0.0
12.0,1.0
10.0,1.0
10.0,50.7
0.1,0.0
10.0,0.0
10.0,0.0
10.0,51.0
0.0,51.0
20.0,10.0
15.3,0.0
15.2,0.0
15.6,0.0
15.0,0.0
15.0,0.0
15.2,0.0
15.0,5.0
10.0,0.0
10.0,0.0
5.2,0.0
0.2,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,51.0
28.9,50.9
35.9,34.8
35.9,34.8
0.0,1.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,62.9
0.0,137.9
0.0,76.0
0.0,76.0
0.0,0.0
0.0,100.0
0.0,100.0
0.0,100.0
0.0,100.0
0.0,100.0
0.0,0.0
0.0,0.0
1.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,97.0
0.0,97.0
0.0,97.0
0.0,97.0
0.0,107.0
0.0,10.0
1.0,1.5
1.0,1.5
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,101.3
0.0,101.3
0.0,194.5
0.0,1.0
0.0,166.0
0.0,1.0
0.0,1.0
0.0,169.8
0.0,1.0
0.0,1.0
0.0,76.0
0.0,76.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
