,Gen. (s) forecast,Gen. (w_off) forecast,Gen. (w_on) forecast
2018-10-15 12:00:00+00:00,1395.0,279.75,595.25
2018-10-15 13:00:00+00:00,1161.75,274.25,518.0
2018-10-15 14:00:00+00:00,801.5,274.5,449.0
2018-10-15 15:00:00+00:00,415.75,272.25,423.5
2018-10-15 16:00:00+00:00,136.75,268.0,487.0
2018-10-15 17:00:00+00:00,11.75,270.5,600.75
2018-10-15 18:00:00+00:00,0.0,257.25,677.75
2018-10-15 19:00:00+00:00,0.0,215.75,632.0
2018-10-15 20:00:00+00:00,0.0,190.25,575.5
2018-10-15 21:00:00+00:00,0.0,145.0,518.0
2018-10-15 22:00:00+00:00,0.0,92.5,86.25
2018-10-15 23:00:00+00:00,0.0,81.5,76.5
2018-10-16 00:00:00+00:00,0.0,62.5,75.0
2018-10-16 01:00:00+00:00,0.0,59.25,79.0
2018-10-16 02:00:00+00:00,0.0,57.5,98.0
2018-10-16 03:00:00+00:00,0.0,57.75,118.5
2018-10-16 04:00:00+00:00,0.0,66.75,125.75
2018-10-16 05:00:00+00:00,0.0,89.75,143.25
2018-10-16 06:00:00+00:00,41.0,109.0,175.25
2018-10-16 07:00:00+00:00,468.0,104.75,168.5
2018-10-16 08:00:00+00:00,1192.0,87.5,127.25
2018-10-16 09:00:00+00:00,1518.0,68.25,88.75
2018-10-16 10:00:00+00:00,1760.25,67.25,66.5
2018-10-16 11:00:00+00:00,1849.5,73.0,56.5
2018-10-16 12:00:00+00:00,1804.5,79.75,59.0
2018-10-16 13:00:00+00:00,1617.0,88.75,81.5
2018-10-16 14:00:00+00:00,1268.0,90.5,93.0
2018-10-16 15:00:00+00:00,799.25,87.5,97.0
2018-10-16 16:00:00+00:00,312.25,92.0,153.0
2018-10-16 17:00:00+00:00,12.0,114.75,243.0
2018-10-16 18:00:00+00:00,0.0,148.25,350.75
2018-10-16 19:00:00+00:00,0.0,209.75,467.5
2018-10-16 20:00:00+00:00,0.0,261.25,620.75
2018-10-16 21:00:00+00:00,0.0,287.0,755.25
2018-10-16 22:00:00+00:00,0.0,357.0,1022.25
2018-10-16 23:00:00+00:00,0.0,291.5,914.0
2018-10-17 00:00:00+00:00,0.0,239.0,753.25
2018-10-17 01:00:00+00:00,0.0,188.5,457.25
2018-10-17 02:00:00+00:00,0.0,143.75,256.5
2018-10-17 03:00:00+00:00,0.0,118.0,181.0
2018-10-17 04:00:00+00:00,0.0,94.5,163.0
2018-10-17 05:00:00+00:00,0.0,75.25,155.75
2018-10-17 06:00:00+00:00,37.5,62.75,131.5
2018-10-17 07:00:00+00:00,262.0,56.5,88.0
2018-10-17 08:00:00+00:00,595.0,44.5,45.25
2018-10-17 09:00:00+00:00,758.75,39.0,33.75
2018-10-17 10:00:00+00:00,899.0,28.75,35.75
2018-10-17 11:00:00+00:00,978.0,25.0,36.5
2018-10-17 12:00:00+00:00,951.75,23.0,32.75
2018-10-17 13:00:00+00:00,797.5,28.0,32.0
2018-10-17 14:00:00+00:00,559.0,43.25,46.25
2018-10-17 15:00:00+00:00,328.5,53.5,76.0
2018-10-17 16:00:00+00:00,137.5,48.5,105.75
2018-10-17 17:00:00+00:00,9.5,48.75,162.5
2018-10-17 18:00:00+00:00,0.0,47.5,215.0
2018-10-17 19:00:00+00:00,0.0,45.5,173.0
2018-10-17 20:00:00+00:00,0.0,44.0,136.5
2018-10-17 21:00:00+00:00,0.0,46.25,113.25
2018-10-17 22:00:00+00:00,0.0,37.0,88.5
2018-10-17 23:00:00+00:00,0.0,60.0,88.0
2018-10-18 00:00:00+00:00,0.0,133.5,131.5
2018-10-18 01:00:00+00:00,0.0,242.75,208.75
2018-10-18 02:00:00+00:00,0.0,292.75,282.5
2018-10-18 03:00:00+00:00,0.0,360.0,381.75
2018-10-18 04:00:00+00:00,0.0,361.75,512.5
2018-10-18 05:00:00+00:00,0.0,373.25,640.75
2018-10-18 06:00:00+00:00,21.5,372.75,698.0
2018-10-18 07:00:00+00:00,153.25,359.5,695.5
2018-10-18 08:00:00+00:00,383.5,351.25,739.75
2018-10-18 09:00:00+00:00,556.0,345.0,802.25
2018-10-18 10:00:00+00:00,658.0,325.0,747.5
2018-10-18 11:00:00+00:00,675.5,314.5,701.5
2018-10-18 12:00:00+00:00,676.5,316.25,716.0
2018-10-18 13:00:00+00:00,668.0,320.5,768.25
2018-10-18 14:00:00+00:00,575.25,320.5,812.75
2018-10-18 15:00:00+00:00,379.5,337.0,804.0
2018-10-18 16:00:00+00:00,152.5,367.25,797.75
2018-10-18 17:00:00+00:00,6.75,391.0,860.75
2018-10-18 18:00:00+00:00,0.0,409.5,917.75
2018-10-18 19:00:00+00:00,0.0,400.5,908.75
2018-10-18 20:00:00+00:00,0.0,391.5,873.5
2018-10-18 21:00:00+00:00,0.0,383.75,812.0
2018-10-18 22:00:00+00:00,0.0,354.0,659.5
2018-10-18 23:00:00+00:00,0.0,308.5,599.5
2018-10-19 00:00:00+00:00,0.0,271.5,555.5
2018-10-19 01:00:00+00:00,0.0,252.75,497.0
2018-10-19 02:00:00+00:00,0.0,234.5,421.0
2018-10-19 03:00:00+00:00,0.0,198.25,354.75
2018-10-19 04:00:00+00:00,0.0,160.75,312.75
2018-10-19 05:00:00+00:00,0.0,145.25,287.75
2018-10-19 06:00:00+00:00,21.5,127.25,236.75
2018-10-19 07:00:00+00:00,197.25,88.5,155.5
2018-10-19 08:00:00+00:00,521.75,56.5,89.5
2018-10-19 09:00:00+00:00,772.5,30.75,58.75
2018-10-19 10:00:00+00:00,975.0,14.5,38.0
2018-10-19 11:00:00+00:00,1008.5,8.5,23.25
2018-10-19 12:00:00+00:00,890.0,7.5,16.25
2018-10-19 13:00:00+00:00,707.5,8.25,13.75
2018-10-19 14:00:00+00:00,508.5,7.0,15.5
2018-10-19 15:00:00+00:00,300.75,8.5,25.5
2018-10-19 16:00:00+00:00,108.75,15.0,42.75
2018-10-19 17:00:00+00:00,5.0,34.5,86.5
2018-10-19 18:00:00+00:00,0.0,59.25,132.0
2018-10-19 19:00:00+00:00,0.0,53.75,121.75
2018-10-19 20:00:00+00:00,0.0,39.25,90.75
2018-10-19 21:00:00+00:00,0.0,27.25,57.0
2018-10-19 22:00:00+00:00,0.0,19.0,62.0
2018-10-19 23:00:00+00:00,0.0,28.0,67.75
2018-10-20 00:00:00+00:00,0.0,39.0,74.5
2018-10-20 01:00:00+00:00,0.0,49.25,90.75
2018-10-20 02:00:00+00:00,0.0,56.75,127.0
2018-10-20 03:00:00+00:00,0.0,67.5,162.5
2018-10-20 04:00:00+00:00,0.0,62.0,163.75
2018-10-20 05:00:00+00:00,0.0,43.5,146.25
2018-10-20 06:00:00+00:00,16.25,29.0,154.75
2018-10-20 07:00:00+00:00,240.0,31.25,154.5
2018-10-20 08:00:00+00:00,644.0,38.5,149.5
2018-10-20 09:00:00+00:00,837.25,48.75,155.25
2018-10-20 10:00:00+00:00,986.5,63.25,189.25
2018-10-20 11:00:00+00:00,1040.0,70.0,217.75
2018-10-20 12:00:00+00:00,965.75,76.75,223.0
2018-10-20 13:00:00+00:00,770.0,76.75,203.75
2018-10-20 14:00:00+00:00,511.5,75.25,186.5
2018-10-20 15:00:00+00:00,269.25,68.5,164.0
2018-10-20 16:00:00+00:00,87.0,53.5,151.0
2018-10-20 17:00:00+00:00,4.5,47.25,156.25
2018-10-20 18:00:00+00:00,0.0,45.25,147.0
2018-10-20 19:00:00+00:00,0.0,43.75,138.0
2018-10-20 20:00:00+00:00,0.0,49.0,130.5
2018-10-20 21:00:00+00:00,0.0,50.0,146.25
2018-10-20 22:00:00+00:00,0.0,94.5,191.5
2018-10-20 23:00:00+00:00,0.0,126.5,257.75
2018-10-21 00:00:00+00:00,0.0,154.25,320.0
2018-10-21 01:00:00+00:00,0.0,161.0,342.0
2018-10-21 02:00:00+00:00,0.0,174.0,347.0
2018-10-21 03:00:00+00:00,0.0,180.25,347.5
2018-10-21 04:00:00+00:00,0.0,169.75,353.25
2018-10-21 05:00:00+00:00,0.0,172.75,370.5
2018-10-21 06:00:00+00:00,10.5,186.0,378.25
2018-10-21 07:00:00+00:00,281.75,185.5,367.75
2018-10-21 08:00:00+00:00,791.0,195.5,338.5
2018-10-21 09:00:00+00:00,1019.5,194.0,366.75
2018-10-21 10:00:00+00:00,1215.5,181.0,396.5
2018-10-21 11:00:00+00:00,1329.5,171.75,387.75
2018-10-21 12:00:00+00:00,1323.25,179.25,380.75
2018-10-21 13:00:00+00:00,1188.5,173.75,361.75
2018-10-21 14:00:00+00:00,936.0,171.5,340.5
2018-10-21 15:00:00+00:00,575.25,170.0,319.75
2018-10-21 16:00:00+00:00,201.25,173.25,339.25
2018-10-21 17:00:00+00:00,3.25,189.0,402.0
2018-10-21 18:00:00+00:00,0.0,202.75,449.0
2018-10-21 19:00:00+00:00,0.0,205.5,456.0
2018-10-21 20:00:00+00:00,0.0,193.0,448.0
2018-10-21 21:00:00+00:00,0.0,197.0,443.0
2018-10-21 22:00:00+00:00,0.0,218.0,400.5
2018-10-21 23:00:00+00:00,0.0,300.0,423.25
2018-10-22 00:00:00+00:00,0.0,453.5,555.75
2018-10-22 01:00:00+00:00,0.0,579.25,893.0
2018-10-22 02:00:00+00:00,0.0,611.75,1384.75
2018-10-22 03:00:00+00:00,0.0,643.0,1623.5
2018-10-22 04:00:00+00:00,0.0,648.25,1509.5
2018-10-22 05:00:00+00:00,0.0,635.5,1361.5
2018-10-22 06:00:00+00:00,6.0,596.0,1318.0
2018-10-22 07:00:00+00:00,284.0,545.25,1141.0
2018-10-22 08:00:00+00:00,839.25,495.5,927.25
2018-10-22 09:00:00+00:00,1101.5,469.75,891.5
2018-10-22 10:00:00+00:00,1272.75,465.25,977.5
2018-10-22 11:00:00+00:00,1336.5,427.0,970.25
2018-10-22 12:00:00+00:00,1320.0,417.5,952.75
2018-10-22 13:00:00+00:00,1150.5,392.0,927.75
2018-10-22 14:00:00+00:00,811.0,337.0,858.25
2018-10-22 15:00:00+00:00,435.25,322.5,657.0
2018-10-22 16:00:00+00:00,136.5,267.25,431.0
2018-10-22 17:00:00+00:00,2.5,235.75,348.75
2018-10-22 18:00:00+00:00,0.0,233.5,347.0
2018-10-22 19:00:00+00:00,0.0,279.75,418.25
2018-10-22 20:00:00+00:00,0.0,363.75,576.25
2018-10-22 21:00:00+00:00,0.0,436.25,764.0
2018-10-22 22:00:00+00:00,0.0,513.25,1071.75
2018-10-22 23:00:00+00:00,0.0,599.25,1344.75
2018-10-23 00:00:00+00:00,0.0,665.5,1632.5
2018-10-23 01:00:00+00:00,0.0,709.75,1875.0
2018-10-23 02:00:00+00:00,0.0,738.25,2096.75
2018-10-23 03:00:00+00:00,0.0,759.75,2258.75
2018-10-23 04:00:00+00:00,0.0,772.0,2378.5
2018-10-23 05:00:00+00:00,0.0,785.0,2463.25
2018-10-23 06:00:00+00:00,5.0,795.5,2478.0
2018-10-23 07:00:00+00:00,67.5,804.75,2508.25
2018-10-23 08:00:00+00:00,196.0,808.75,2589.75
2018-10-23 09:00:00+00:00,298.25,810.75,2675.5
2018-10-23 10:00:00+00:00,386.25,814.0,2794.0
2018-10-23 11:00:00+00:00,418.25,812.0,2894.25
2018-10-23 12:00:00+00:00,356.5,812.0,2896.75
2018-10-23 13:00:00+00:00,245.0,809.5,2847.0
2018-10-23 14:00:00+00:00,144.0,805.75,2787.25
2018-10-23 15:00:00+00:00,66.5,805.25,2713.0
2018-10-23 16:00:00+00:00,18.5,806.0,2658.75
2018-10-23 17:00:00+00:00,1.75,801.25,2601.25
2018-10-23 18:00:00+00:00,0.0,795.25,2589.0
2018-10-23 19:00:00+00:00,0.0,803.25,2659.75
2018-10-23 20:00:00+00:00,0.0,807.25,2700.5
2018-10-23 21:00:00+00:00,0.0,806.75,2705.75
2018-10-23 22:00:00+00:00,0.0,795.25,2608.5
2018-10-23 23:00:00+00:00,0.0,799.75,2634.5
2018-10-24 00:00:00+00:00,0.0,805.75,2690.0
2018-10-24 01:00:00+00:00,0.0,813.0,2739.5
2018-10-24 02:00:00+00:00,0.0,819.5,2783.75
2018-10-24 03:00:00+00:00,0.0,820.25,2772.25
2018-10-24 04:00:00+00:00,0.0,811.5,2721.25
2018-10-24 05:00:00+00:00,0.0,800.75,2627.5
2018-10-24 06:00:00+00:00,5.0,786.25,2480.25
2018-10-24 07:00:00+00:00,24.5,763.0,2342.25
2018-10-24 08:00:00+00:00,57.75,734.0,2223.25
2018-10-24 09:00:00+00:00,95.5,684.5,2012.5
2018-10-24 10:00:00+00:00,131.75,628.75,1844.5
2018-10-24 11:00:00+00:00,163.5,598.75,1764.75
2018-10-24 12:00:00+00:00,175.0,585.0,1687.5
2018-10-24 13:00:00+00:00,157.75,577.0,1557.25
2018-10-24 14:00:00+00:00,114.0,572.0,1433.5
2018-10-24 15:00:00+00:00,60.25,541.75,1334.75
2018-10-24 16:00:00+00:00,20.5,500.25,1205.0
2018-10-24 17:00:00+00:00,1.5,460.5,1089.75
2018-10-24 18:00:00+00:00,0.0,432.75,1008.25
2018-10-24 19:00:00+00:00,0.0,427.0,973.75
2018-10-24 20:00:00+00:00,0.0,423.0,939.75
2018-10-24 21:00:00+00:00,0.0,455.0,968.25
2018-10-24 22:00:00+00:00,0.0,504.0,1065.5
2018-10-24 23:00:00+00:00,0.0,537.0,1128.75
2018-10-25 00:00:00+00:00,0.0,535.25,1253.5
2018-10-25 01:00:00+00:00,0.0,514.25,1304.5
2018-10-25 02:00:00+00:00,0.0,496.0,1278.75
2018-10-25 03:00:00+00:00,0.0,469.0,1145.0
2018-10-25 04:00:00+00:00,0.0,487.75,1097.75
2018-10-25 05:00:00+00:00,0.0,491.0,1057.25
2018-10-25 06:00:00+00:00,4.5,484.5,1052.75
2018-10-25 07:00:00+00:00,32.25,462.5,998.5
2018-10-25 08:00:00+00:00,83.5,442.5,962.75
2018-10-25 09:00:00+00:00,125.0,436.75,973.25
2018-10-25 10:00:00+00:00,156.25,430.0,1010.25
2018-10-25 11:00:00+00:00,169.75,418.25,1045.0
2018-10-25 12:00:00+00:00,162.5,411.5,1054.5
2018-10-25 13:00:00+00:00,139.25,378.25,932.0
2018-10-25 14:00:00+00:00,107.0,348.75,757.5
2018-10-25 15:00:00+00:00,63.75,310.0,551.75
2018-10-25 16:00:00+00:00,19.0,304.75,479.25
2018-10-25 17:00:00+00:00,0.0,320.5,482.75
2018-10-25 18:00:00+00:00,0.0,340.0,502.75
2018-10-25 19:00:00+00:00,0.0,347.75,524.25
2018-10-25 20:00:00+00:00,0.0,341.5,523.25
2018-10-25 21:00:00+00:00,0.0,350.25,538.25
2018-10-25 22:00:00+00:00,0.0,315.25,348.5
2018-10-25 23:00:00+00:00,0.0,321.5,369.25
2018-10-26 00:00:00+00:00,0.0,342.5,444.25
2018-10-26 01:00:00+00:00,0.0,398.5,617.25
2018-10-26 02:00:00+00:00,0.0,448.5,816.0
2018-10-26 03:00:00+00:00,0.0,481.75,994.0
2018-10-26 04:00:00+00:00,0.0,527.0,1120.5
2018-10-26 05:00:00+00:00,0.0,559.75,1232.5
2018-10-26 06:00:00+00:00,3.5,583.5,1288.5
2018-10-26 07:00:00+00:00,69.5,599.25,1258.5
2018-10-26 08:00:00+00:00,203.5,626.75,1261.25
2018-10-26 09:00:00+00:00,304.5,638.0,1368.25
2018-10-26 10:00:00+00:00,420.0,641.25,1567.75
2018-10-26 11:00:00+00:00,479.75,638.0,1657.5
2018-10-26 12:00:00+00:00,440.5,640.25,1691.0
2018-10-26 13:00:00+00:00,342.25,653.5,1657.75
2018-10-26 14:00:00+00:00,207.0,659.25,1655.5
2018-10-26 15:00:00+00:00,82.25,663.0,1617.25
2018-10-26 16:00:00+00:00,19.5,715.75,1568.0
2018-10-26 17:00:00+00:00,0.0,727.5,1745.5
2018-10-26 18:00:00+00:00,0.0,737.25,1804.75
2018-10-26 19:00:00+00:00,0.0,730.5,1878.0
2018-10-26 20:00:00+00:00,0.0,718.25,1906.5
2018-10-26 21:00:00+00:00,0.0,692.75,1919.5
2018-10-26 22:00:00+00:00,0.0,659.5,1759.0
2018-10-26 23:00:00+00:00,0.0,599.0,1650.5
2018-10-27 00:00:00+00:00,0.0,567.5,1526.0
2018-10-27 01:00:00+00:00,0.0,528.75,1327.5
2018-10-27 02:00:00+00:00,0.0,497.0,1111.0
2018-10-27 03:00:00+00:00,0.0,452.5,908.0
2018-10-27 04:00:00+00:00,0.0,368.25,767.5
2018-10-27 05:00:00+00:00,0.0,285.75,643.75
2018-10-27 06:00:00+00:00,6.0,214.25,510.0
2018-10-27 07:00:00+00:00,212.0,128.0,287.75
2018-10-27 08:00:00+00:00,657.0,77.0,137.25
2018-10-27 09:00:00+00:00,943.5,48.25,57.25
2018-10-27 10:00:00+00:00,1147.5,36.0,40.5
2018-10-27 11:00:00+00:00,1259.75,22.75,34.75
2018-10-27 12:00:00+00:00,1227.5,23.75,41.5
2018-10-27 13:00:00+00:00,1065.0,48.0,83.0
2018-10-27 14:00:00+00:00,863.75,74.5,158.5
2018-10-27 15:00:00+00:00,528.75,95.0,268.75
2018-10-27 16:00:00+00:00,147.5,162.75,464.25
2018-10-27 17:00:00+00:00,0.75,265.5,744.25
2018-10-27 18:00:00+00:00,0.0,349.25,1020.25
2018-10-27 19:00:00+00:00,0.0,424.25,1242.5
2018-10-27 20:00:00+00:00,0.0,492.5,1502.25
2018-10-27 21:00:00+00:00,0.0,553.25,1717.25
2018-10-27 22:00:00+00:00,0.0,585.5,1252.0
2018-10-27 23:00:00+00:00,0.0,588.0,1282.5
2018-10-28 00:00:00+00:00,0.0,590.75,1329.25
2018-10-28 01:00:00+00:00,0.0,598.75,1348.0
2018-10-28 02:00:00+00:00,0.0,603.25,1392.25
2018-10-28 03:00:00+00:00,0.0,606.5,1423.75
2018-10-28 04:00:00+00:00,0.0,600.0,1390.25
2018-10-28 05:00:00+00:00,0.0,586.5,1322.75
2018-10-28 06:00:00+00:00,2.0,556.75,1244.0
2018-10-28 07:00:00+00:00,377.5,537.0,1174.5
2018-10-28 08:00:00+00:00,1165.25,526.5,1143.5
2018-10-28 09:00:00+00:00,1587.5,513.25,1257.0
2018-10-28 10:00:00+00:00,1902.0,520.25,1483.5
2018-10-28 11:00:00+00:00,2013.5,540.0,1611.5
2018-10-28 12:00:00+00:00,1881.5,562.75,1672.75
2018-10-28 13:00:00+00:00,1587.5,567.5,1685.5
2018-10-28 14:00:00+00:00,1165.25,573.75,1658.0
2018-10-28 15:00:00+00:00,616.0,578.75,1561.75
2018-10-28 16:00:00+00:00,145.5,588.0,1579.0
2018-10-28 17:00:00+00:00,0.0,615.75,1688.75
2018-10-28 18:00:00+00:00,0.0,637.0,1759.75
2018-10-28 19:00:00+00:00,0.0,644.75,1724.0
2018-10-28 20:00:00+00:00,0.0,637.75,1681.75
2018-10-28 21:00:00+00:00,0.0,626.0,1646.25
2018-10-28 22:00:00+00:00,0.0,619.75,1582.0
2018-10-28 23:00:00+00:00,0.0,601.0,1634.25
2018-10-29 00:00:00+00:00,0.0,601.5,1618.25
2018-10-29 01:00:00+00:00,0.0,593.75,1581.0
2018-10-29 02:00:00+00:00,0.0,574.0,1494.5
2018-10-29 03:00:00+00:00,0.0,565.75,1455.5
2018-10-29 04:00:00+00:00,0.0,563.25,1419.0
2018-10-29 05:00:00+00:00,0.0,564.75,1398.25
2018-10-29 06:00:00+00:00,0.0,559.75,1407.0
2018-10-29 07:00:00+00:00,1.75,532.0,1382.0
2018-10-29 08:00:00+00:00,105.5,513.0,1343.75
2018-10-29 09:00:00+00:00,310.75,512.0,1379.5
2018-10-29 10:00:00+00:00,390.0,512.5,1468.75
2018-10-29 11:00:00+00:00,409.75,492.0,1465.5
2018-10-29 12:00:00+00:00,382.75,495.5,1488.75
2018-10-29 13:00:00+00:00,326.75,507.25,1531.25
2018-10-29 14:00:00+00:00,242.5,521.5,1583.5
2018-10-29 15:00:00+00:00,153.5,541.25,1645.25
2018-10-29 16:00:00+00:00,77.75,570.75,1724.0
2018-10-29 17:00:00+00:00,21.25,590.5,1784.0
2018-10-29 18:00:00+00:00,0.0,616.75,1874.5
2018-10-29 19:00:00+00:00,0.0,644.0,1991.25
2018-10-29 20:00:00+00:00,0.0,661.0,2076.0
2018-10-29 21:00:00+00:00,0.0,664.75,2073.75
2018-10-29 22:00:00+00:00,0.0,665.5,2082.25
2018-10-29 23:00:00+00:00,0.0,667.75,2072.75
2018-10-30 00:00:00+00:00,0.0,675.5,2106.25
2018-10-30 01:00:00+00:00,0.0,690.5,2183.5
2018-10-30 02:00:00+00:00,0.0,692.75,2152.0
2018-10-30 03:00:00+00:00,0.0,652.75,1993.75
2018-10-30 04:00:00+00:00,0.0,601.25,1814.75
2018-10-30 05:00:00+00:00,0.0,543.5,1604.0
2018-10-30 06:00:00+00:00,0.0,461.25,1281.25
2018-10-30 07:00:00+00:00,0.25,351.75,1042.5
2018-10-30 08:00:00+00:00,13.5,206.75,825.75
2018-10-30 09:00:00+00:00,50.0,110.5,627.0
2018-10-30 10:00:00+00:00,114.25,95.75,635.0
2018-10-30 11:00:00+00:00,193.0,182.75,1054.0
2018-10-30 12:00:00+00:00,217.5,340.25,1587.5
2018-10-30 13:00:00+00:00,194.0,502.5,2052.0
2018-10-30 14:00:00+00:00,133.5,675.0,2245.75
2018-10-30 15:00:00+00:00,100.0,789.25,2345.5
2018-10-30 16:00:00+00:00,54.5,831.0,2464.75
2018-10-30 17:00:00+00:00,13.0,844.5,2783.5
2018-10-30 18:00:00+00:00,0.0,853.5,2844.25
2018-10-30 19:00:00+00:00,0.0,874.5,2926.25
2018-10-30 20:00:00+00:00,0.0,892.75,3237.0
2018-10-30 21:00:00+00:00,0.0,890.75,3360.75
2018-10-30 22:00:00+00:00,0.0,857.75,3262.5
2018-10-30 23:00:00+00:00,0.0,808.5,2834.25
2018-10-31 00:00:00+00:00,0.0,803.5,2847.75
2018-10-31 01:00:00+00:00,0.0,781.5,2682.5
2018-10-31 02:00:00+00:00,0.0,746.5,2443.0
2018-10-31 03:00:00+00:00,0.0,703.75,2183.75
2018-10-31 04:00:00+00:00,0.0,659.25,1965.0
2018-10-31 05:00:00+00:00,0.0,609.75,1819.0
2018-10-31 06:00:00+00:00,0.0,549.25,1620.5
2018-10-31 07:00:00+00:00,1.0,470.25,1390.75
2018-10-31 08:00:00+00:00,281.25,438.5,1229.0
2018-10-31 09:00:00+00:00,962.25,439.5,1024.5
2018-10-31 10:00:00+00:00,1448.5,413.0,840.0
2018-10-31 11:00:00+00:00,1723.5,340.0,688.0
2018-10-31 12:00:00+00:00,1822.5,287.25,559.75
2018-10-31 13:00:00+00:00,1712.5,258.0,467.0
2018-10-31 14:00:00+00:00,1416.0,266.25,465.25
2018-10-31 15:00:00+00:00,972.5,277.75,464.25
2018-10-31 16:00:00+00:00,483.0,334.5,506.25
2018-10-31 17:00:00+00:00,127.5,399.25,764.75
2018-10-31 18:00:00+00:00,0.0,447.25,1015.0
2018-10-31 19:00:00+00:00,0.0,479.25,1168.25
2018-10-31 20:00:00+00:00,0.0,484.75,1195.5
2018-10-31 21:00:00+00:00,0.0,467.5,1156.25
2018-10-31 22:00:00+00:00,0.0,424.75,1162.25
2018-10-31 23:00:00+00:00,0.0,388.0,922.75
2018-11-01 00:00:00+00:00,0.0,395.5,987.25
2018-11-01 01:00:00+00:00,0.0,407.25,1102.75
2018-11-01 02:00:00+00:00,0.0,474.5,1293.75
2018-11-01 03:00:00+00:00,0.0,531.25,1489.25
2018-11-01 04:00:00+00:00,0.0,579.0,1619.5
2018-11-01 05:00:00+00:00,0.0,594.75,1675.75
2018-11-01 06:00:00+00:00,0.0,616.5,1750.25
2018-11-01 07:00:00+00:00,1.0,616.25,1751.0
2018-11-01 08:00:00+00:00,262.75,622.75,1719.5
2018-11-01 09:00:00+00:00,815.5,638.25,1699.5
2018-11-01 10:00:00+00:00,999.75,650.5,1701.25
2018-11-01 11:00:00+00:00,914.75,631.25,1549.5
2018-11-01 12:00:00+00:00,747.0,598.0,1293.5
2018-11-01 13:00:00+00:00,577.5,562.25,1115.5
2018-11-01 14:00:00+00:00,416.75,544.0,1064.0
2018-11-01 15:00:00+00:00,242.5,525.5,1120.5
2018-11-01 16:00:00+00:00,92.0,531.75,1214.0
2018-11-01 17:00:00+00:00,18.0,543.5,1224.75
2018-11-01 18:00:00+00:00,0.0,556.25,1259.25
2018-11-01 19:00:00+00:00,0.0,581.0,1353.0
2018-11-01 20:00:00+00:00,0.0,601.5,1453.75
2018-11-01 21:00:00+00:00,0.0,618.5,1527.25
2018-11-01 22:00:00+00:00,0.0,626.75,1598.5
2018-11-01 23:00:00+00:00,0.0,578.75,1687.25
2018-11-02 00:00:00+00:00,0.0,605.25,1793.0
2018-11-02 01:00:00+00:00,0.0,652.0,1955.25
2018-11-02 02:00:00+00:00,0.0,660.75,2002.5
2018-11-02 03:00:00+00:00,0.0,652.0,1987.75
2018-11-02 04:00:00+00:00,0.0,623.0,1867.0
2018-11-02 05:00:00+00:00,0.0,586.75,1572.0
2018-11-02 06:00:00+00:00,0.0,565.25,1289.5
2018-11-02 07:00:00+00:00,0.5,505.75,1036.25
2018-11-02 08:00:00+00:00,210.75,453.75,850.25
2018-11-02 09:00:00+00:00,743.25,403.25,703.5
2018-11-02 10:00:00+00:00,1096.25,346.5,604.25
2018-11-02 11:00:00+00:00,1211.5,372.75,639.0
2018-11-02 12:00:00+00:00,1285.0,344.5,627.0
2018-11-02 13:00:00+00:00,1255.5,318.25,604.5
2018-11-02 14:00:00+00:00,1080.0,274.5,643.25
2018-11-02 15:00:00+00:00,767.0,230.25,381.75
2018-11-02 16:00:00+00:00,401.0,169.5,272.5
2018-11-02 17:00:00+00:00,120.0,146.75,273.25
2018-11-02 18:00:00+00:00,0.0,152.25,294.25
2018-11-02 19:00:00+00:00,0.0,149.25,349.5
2018-11-02 20:00:00+00:00,0.0,111.5,336.75
2018-11-02 21:00:00+00:00,0.0,60.75,274.5
2018-11-02 22:00:00+00:00,0.0,36.5,236.75
2018-11-02 23:00:00+00:00,0.0,56.25,291.0
2018-11-03 00:00:00+00:00,0.0,60.25,302.25
2018-11-03 01:00:00+00:00,0.0,69.25,314.5
2018-11-03 02:00:00+00:00,0.0,83.5,327.25
2018-11-03 03:00:00+00:00,0.0,96.0,331.75
2018-11-03 04:00:00+00:00,0.0,114.0,345.5
2018-11-03 05:00:00+00:00,0.0,140.75,372.25
2018-11-03 06:00:00+00:00,0.0,183.5,410.0
2018-11-03 07:00:00+00:00,0.5,236.5,432.5
2018-11-03 08:00:00+00:00,230.5,261.25,434.25
2018-11-03 09:00:00+00:00,868.0,280.0,369.75
2018-11-03 10:00:00+00:00,1407.0,279.0,297.25
2018-11-03 11:00:00+00:00,1643.25,294.0,299.5
2018-11-03 12:00:00+00:00,1716.0,302.25,332.0
2018-11-03 13:00:00+00:00,1641.0,295.75,359.25
2018-11-03 14:00:00+00:00,1393.25,297.0,369.5
2018-11-03 15:00:00+00:00,969.75,297.0,359.0
2018-11-03 16:00:00+00:00,486.75,310.5,389.0
2018-11-03 17:00:00+00:00,135.0,353.0,517.5
2018-11-03 18:00:00+00:00,0.0,389.5,687.0
2018-11-03 19:00:00+00:00,0.0,425.25,824.0
2018-11-03 20:00:00+00:00,0.0,442.25,863.5
2018-11-03 21:00:00+00:00,0.0,449.25,834.0
2018-11-03 22:00:00+00:00,0.0,441.25,785.5
2018-11-03 23:00:00+00:00,0.0,399.5,794.75
2018-11-04 00:00:00+00:00,0.0,400.75,822.75
2018-11-04 01:00:00+00:00,0.0,393.25,834.25
2018-11-04 02:00:00+00:00,0.0,368.5,813.5
2018-11-04 03:00:00+00:00,0.0,348.0,746.75
